ID,prediction
20160306174203,1
20160306175844,1
20160306181225,0
20160306191636,1
20160306193516,1
20160306193724,0
20160306194709,1
20160306195200,1
20160306204334,0
20160306205105,1
20160306210827,1
20160306234339,1
20160307015517,1
20160307051101,1
20160307052419,1
20160307054512,1
20160307054543,1
20160307054705,1
20160307061700,1
20160307063023,0
20160307064125,1
20160307064843,1
20160307074120,1
20160307074956,0
20160307082616,1
20160307090548,0
20160307094337,1
20160307094449,0
20160307095704,0
20160307100929,1
20160307101855,1
20160307102716,0
20160307102756,1
20160307103058,1
20160307103234,1
20160307103250,1
20160307120807,0
20160307121255,1
20160307123133,1
20160307134427,1
20160307142722,1
20160307142921,0
20160307150954,1
20160307151414,0
20160307155051,1
20160307160202,1
20160307163853,1
20160307164227,0
20160307171832,0
20160307175158,1
20160307182649,1
20160307184801,1
20160307193543,1
20160307201412,1
20160307205547,0
20160307210003,0
20160307210023,0
20160307212330,1
20160307221150,1
20160307232018,0
20160308001227,1
20160308020021,1
20160308034903,1
20160308043901,0
20160308051410,1
20160308063403,1
20160308074702,0
20160308080238,1
20160308083909,1
20160308084740,0
20160308111319,1
20160308113905,1
20160308114205,0
20160308114233,1
20160308114504,1
20160308120630,0
20160308131211,1
20160308132159,1
20160308134923,0
20160308135034,1
20160308141042,1
20160308143907,1
20160308145235,1
20160308151922,1
20160308162556,1
20160308173801,1
20160308174343,1
20160308185634,1
20160308185823,1
20160308190134,1
20160308191052,1
20160308193932,1
20160308194507,1
20160308205249,1
20160308210244,1
20160308211231,0
20160308221920,1
20160309003929,1
20160309031113,0
20160309070651,1
20160309073015,1
20160309075955,0
20160309080857,1
20160309082203,0
20160309084744,1
20160309085105,1
20160309091343,1
20160309094649,1
20160309094736,0
20160309100012,1
20160309103456,1
20160309103542,1
20160309103826,1
20160309110824,0
20160309111521,1
20160309112248,1
20160309131239,1
20160309154134,0
20160309162001,0
20160309181808,0
20160309183153,1
20160309185322,1
20160309192204,1
20160309200637,1
20160309201845,1
20160309210944,1
20160309220113,1
20160309221610,0
20160309224538,1
20160310003813,1
20160310045401,0
20160310052424,0
20160310065612,1
20160310074134,1
20160310074312,1
20160310082304,1
20160310082422,1
20160310082446,1
20160310083124,0
20160310090459,1
20160310101746,1
20160310102302,0
20160310105312,0
20160310111053,1
20160310112713,1
20160310112844,1
20160310112955,1
20160310115203,0
20160310120100,1
20160310130757,1
20160310131454,1
20160310134915,1
20160310153642,1
20160310154447,0
20160310160329,0
20160310164740,1
20160310165045,1
20160310172309,1
20160310183935,1
20160310193116,1
20160310195636,1
20160310200207,1
20160310202603,1
20160310223052,1
20160310225306,0
20160311030918,0
20160311053527,1
20160311055932,1
20160311063557,0
20160311073102,1
20160311075920,1
20160311080017,1
20160311080052,0
20160311080905,0
20160311081233,1
20160311081321,1
20160311090646,1
20160311091641,1
20160311092036,0
20160311092837,1
20160311093050,1
20160311093254,1
20160311093534,1
20160311100553,1
20160311101113,1
20160311103940,1
20160311105820,0
20160311110004,1
20160311113537,1
20160311115508,1
20160311122032,1
20160311122542,0
20160311130842,1
20160311134310,0
20160311140808,1
20160311142916,0
20160311163612,1
20160311165525,1
20160311191737,1
20160311193309,0
20160311194852,0
20160311204837,1
20160311205437,1
20160311220456,1
20160311233355,0
20160311235654,0
20160312002456,1
20160312005801,1
20160312022106,1
20160312030256,0
20160312042144,0
20160312071000,0
20160312080749,1
20160312112922,1
20160312113436,1
20160312120932,1
20160312121822,1
20160312121954,1
20160312123708,1
20160312133428,0
20160312144134,1
20160312155712,1
20160312162715,1
20160312173612,0
20160312202244,1
20160312202421,1
20160312204134,1
20160312205357,1
20160312210057,1
20160312213941,0
20160312222051,0
20160312222057,0
20160312222119,0
20160312223749,0
20160312225423,1
20160312230116,0
20160312232413,1
20160313002032,0
20160313073923,0
20160313084924,1
20160313091147,0
20160313092906,1
20160313095634,1
20160313102007,1
20160313114926,1
20160313115529,1
20160313132402,1
20160313132837,1
20160313133921,1
20160313141924,0
20160313144818,1
20160313154038,1
20160313160429,1
20160313162056,1
20160313163219,1
20160313165658,1
20160313173658,0
20160313174155,1
20160313181314,0
20160313202300,1
20160313203035,1
20160313204147,1
20160313205100,1
20160313205327,1
20160313211455,0
20160313225435,1
20160314000841,1
20160314005921,1
20160314013858,0
20160314071808,1
20160314073239,1
20160314074732,1
20160314081033,0
20160314082336,0
20160314084824,1
20160314094216,1
20160314100749,1
20160314101415,1
20160314110050,1
20160314110207,1
20160314110712,1
20160314115505,1
20160314122853,1
20160314123216,1
20160314124808,1
20160314144941,1
20160314161559,1
20160314163219,1
20160314163950,0
20160314174126,1
20160314182933,1
20160314185932,1
20160314192145,0
20160314211515,0
20160314214938,0
20160315063111,1
20160315074524,1
20160315084959,1
20160315091132,1
20160315100543,0
20160315101241,1
20160315103957,1
20160315104934,1
20160315110425,1
20160315110903,0
20160315110947,1
20160315112639,1
20160315113355,1
20160315113821,1
20160315114258,0
20160315115029,1
20160315115411,1
20160315115424,1
20160315120803,0
20160315120845,1
20160315121505,0
20160315125512,1
20160315130603,1
20160315130815,1
20160315131128,1
20160315131916,1
20160315134510,1
20160315142738,1
20160315143012,0
20160315160703,1
20160315160859,0
20160315164134,1
20160315165256,1
20160315172340,1
20160315183229,1
20160315185841,0
20160315190831,0
20160315193622,1
20160315194124,0
20160315194758,0
20160315201404,1
20160315204703,0
20160315210621,1
20160315212227,0
20160315214703,1
20160315221142,0
20160315222152,1
20160315223205,1
20160315231752,1
20160316015957,1
20160316021302,1
20160316022809,1
20160316031255,1
20160316043255,0
20160316060327,1
20160316062654,1
20160316064614,1
20160316071134,0
20160316073021,1
20160316083313,0
20160316085136,1
20160316092003,1
20160316095549,1
20160316100835,1
20160316101824,1
20160316103823,1
20160316105532,1
20160316111356,1
20160316114653,1
20160316131120,1
20160316131654,0
20160316140326,0
20160316143415,1
20160316143859,1
20160316144312,1
20160316170503,1
20160316172331,1
20160316191735,1
20160316192051,1
20160316193911,1
20160316195937,1
20160316200020,1
20160316202127,1
20160316203706,1
20160316204601,1
20160316205023,0
20160316212341,1
20160316222416,1
20160316225048,1
20160316231433,1
20160317010703,1
20160317010931,0
20160317014912,1
20160317024911,1
20160317061859,1
20160317063955,1
20160317065231,1
20160317065802,1
20160317073032,0
20160317081250,1
20160317081931,1
20160317084333,1
20160317084944,0
20160317091604,0
20160317091915,0
20160317092532,0
20160317093042,0
20160317093227,1
20160317094103,1
20160317101140,1
20160317101209,1
20160317101212,1
20160317101442,1
20160317113209,0
20160317113217,1
20160317113845,1
20160317122349,0
20160317123018,1
20160317125324,1
20160317141819,1
20160317144106,1
20160317153050,1
20160317153632,1
20160317170054,0
20160317171239,1
20160317171358,1
20160317175228,0
20160317175938,1
20160317181254,1
20160317183720,0
20160317184727,1
20160317185420,1
20160317190830,1
20160317191830,1
20160317213958,1
20160317222832,1
20160317235427,1
20160318010953,0
20160318044926,0
20160318045520,0
20160318051115,0
20160318051809,1
20160318051910,1
20160318055716,0
20160318061140,0
20160318063121,0
20160318073426,1
20160318081626,1
20160318093043,1
20160318094615,1
20160318114823,0
20160318120314,1
20160318134451,0
20160318140808,1
20160318142045,0
20160318144723,1
20160318170827,1
20160318171653,1
20160318172622,0
20160318182308,1
20160318194253,1
20160318201116,0
20160318201244,0
20160318201909,1
20160318204126,1
20160318204525,1
20160318212840,1
20160318222613,1
20160318230238,1
20160318230725,0
20160319005626,1
20160319021415,1
20160319023517,1
20160319045340,0
20160319050127,0
20160319080910,1
20160319082537,1
20160319120304,1
20160319120610,1
20160319120838,1
20160319121807,1
20160319122615,1
20160319135440,1
20160319144126,0
20160319152846,0
20160319172900,1
20160319181537,0
20160319192712,1
20160319193107,1
20160319195537,0
20160319200712,1
20160319204245,1
20160319204551,1
20160319235759,1
20160320043010,1
20160320071523,1
20160320074635,1
20160320082710,1
20160320093711,1
20160320115322,1
20160320123558,0
20160320131705,1
20160320132746,0
20160320133002,0
20160320133800,1
20160320151046,1
20160320171035,1
20160320172254,1
20160320173549,1
20160320174654,1
20160320182519,1
20160320182635,1
20160320194432,1
20160320201309,1
20160320202108,1
20160320205128,0
20160320224312,1
20160320224918,1
20160320225044,1
20160320225215,0
20160320230508,1
20160320230515,1
20160320233137,1
20160321000001,0
20160321013754,1
20160321051910,1
20160321061406,1
20160321062011,1
20160321070249,1
20160321072054,0
20160321073217,1
20160321073238,1
20160321073515,1
20160321080516,1
20160321080755,0
20160321081559,0
20160321081649,1
20160321084442,0
20160321084448,1
20160321084546,1
20160321085238,0
20160321085307,1
20160321090542,1
20160321091821,1
20160321093313,1
20160321094957,0
20160321102423,0
20160321112641,1
20160321113601,0
20160321115751,1
20160321131830,1
20160321134844,1
20160321135146,1
20160321142050,1
20160321143234,1
20160321150531,1
20160321153026,1
20160321161946,0
20160321162508,1
20160321171037,1
20160321171624,1
20160321172321,0
20160321190023,0
20160321190410,0
20160321191140,0
20160321193846,1
20160321194504,0
20160321201917,1
20160321203343,1
20160321204546,1
20160321211426,1
20160321223230,1
20160321223531,0
20160321225934,1
20160322002933,1
20160322005451,1
20160322032114,0
20160322052509,0
20160322055338,0
20160322062931,1
20160322063427,1
20160322080702,1
20160322080818,1
20160322083916,1
20160322084059,1
20160322084256,1
20160322093322,0
20160322094246,1
20160322094703,1
20160322094719,1
20160322095832,1
20160322110706,1
20160322122124,1
20160322124736,0
20160322133158,1
20160322133538,1
20160322134014,1
20160322144923,1
20160322151057,1
20160322170228,1
20160322173421,1
20160322184228,1
20160322190208,1
20160322195325,1
20160322195828,0
20160322215921,1
20160322222542,1
20160322224601,1
20160323011205,1
20160323013755,1
20160323024912,1
20160323065348,1
20160323071501,0
20160323080118,0
20160323082759,1
20160323082806,1
20160323082811,0
20160323082847,1
20160323083828,0
20160323091354,0
20160323095018,1
20160323103127,1
20160323111442,1
20160323115749,1
20160323120915,1
20160323124531,1
20160323131903,1
20160323142857,0
20160323175145,1
20160323175847,1
20160323180839,1
20160323185944,1
20160323204220,1
20160323222726,1
20160323224504,1
20160324002239,0
20160324004735,0
20160324005510,1
20160324020652,1
20160324025556,0
20160324043447,1
20160324050136,0
20160324050148,1
20160324050212,1
20160324071317,1
20160324072630,1
20160324075054,0
20160324081515,1
20160324083927,0
20160324090325,0
20160324092153,1
20160324094322,1
20160324095009,0
20160324110526,0
20160324110726,1
20160324111136,0
20160324112135,1
20160324112137,1
20160324112641,1
20160324123124,1
20160324144722,1
20160324154021,0
20160324155304,0
20160324164431,0
20160324170545,1
20160324171917,1
20160324181146,1
20160324184903,0
20160324192737,1
20160324194257,0
20160324203650,1
20160324204334,1
20160324210254,1
20160324210828,1
20160324215028,1
20160324220022,0
20160324232011,0
20160325013514,1
20160325025325,0
20160325061242,1
20160325061819,0
20160325065558,1
20160325080148,1
20160325081742,1
20160325110536,1
20160325110641,0
20160325120246,1
20160325132750,1
20160325133312,1
20160325140047,1
20160325161745,0
20160325164703,0
20160325180039,1
20160325181911,1
20160325183505,0
20160325185921,1
20160325195346,1
20160325200956,1
20160325201153,0
20160325203812,1
20160325213300,1
20160325223458,1
20160325233513,1
20160326091326,1
20160326092421,1
20160326094539,0
20160326103919,1
20160326123004,1
20160326123919,1
20160326132834,1
20160326145011,0
20160326145034,1
20160326145718,1
20160326154417,0
20160326172429,1
20160326180422,1
20160326183803,1
20160326191123,1
20160326194045,1
20160326200645,1
20160326202839,0
20160326205720,0
20160326221100,1
20160326221840,1
20160326230257,1
20160327000811,1
20160327002221,0
20160327003009,1
20160327042351,1
20160327045256,1
20160327045312,0
20160327045334,1
20160327051559,1
20160327060932,1
20160327085124,0
20160327085647,1
20160327092052,1
20160327100417,1
20160327104303,0
20160327105208,1
20160327112803,1
20160327112807,1
20160327120225,1
20160327120416,0
20160327130439,0
20160327131216,1
20160327131721,1
20160327133235,0
20160327134331,1
20160327135548,0
20160327165459,0
20160327173200,1
20160327173532,1
20160327175205,1
20160327190355,1
20160327190716,0
20160327192736,1
20160327193925,1
20160327203814,1
20160327212351,0
20160327214822,1
20160327222325,0
20160327230858,1
20160328075805,1
20160328080258,0
20160328080808,1
20160328081655,0
20160328084154,1
20160328084257,1
20160328084308,1
20160328094709,1
20160328095104,1
20160328102805,1
20160328103723,1
20160328103857,0
20160328104532,1
20160328115516,1
20160328121516,1
20160328125906,1
20160328131154,1
20160328131610,0
20160328134931,1
20160328155029,1
20160328160239,1
20160328164220,1
20160328164937,1
20160328165729,1
20160328170314,1
20160328175245,0
20160328181808,1
20160328191040,0
20160328191922,1
20160328192514,0
20160328193650,1
20160328203859,1
20160328204641,1
20160328214216,1
20160328220244,1
20160328225434,1
20160328225545,1
20160328231854,0
20160329013110,1
20160329044848,1
20160329054956,0
20160329064427,1
20160329065455,1
20160329070153,1
20160329072034,1
20160329075651,1
20160329094513,1
20160329094723,1
20160329095054,1
20160329095629,1
20160329095701,0
20160329095730,1
20160329100211,1
20160329100734,1
20160329100810,1
20160329102338,0
20160329103542,1
20160329105235,1
20160329111741,1
20160329113221,1
20160329115346,1
20160329115526,1
20160329120557,0
20160329123504,0
20160329132147,1
20160329140600,1
20160329144237,1
20160329151237,1
20160329161549,1
20160329184134,1
20160329184549,1
20160329200429,1
20160329200928,1
20160329214231,0
20160329215129,1
20160329222627,1
20160329234202,0
20160330034948,1
20160330055736,1
20160330063120,1
20160330063232,0
20160330063242,1
20160330063311,0
20160330063314,1
20160330063437,1
20160330063856,1
20160330064433,1
20160330065156,1
20160330071504,0
20160330084030,1
20160330092432,1
20160330092730,1
20160330093642,1
20160330095519,1
20160330102853,0
20160330111613,1
20160330114635,1
20160330115811,1
20160330121245,0
20160330121342,1
20160330122051,0
20160330122930,1
20160330125114,1
20160330125432,1
20160330131711,1
20160330133722,1
20160330141051,1
20160330141240,1
20160330143603,1
20160330144717,1
20160330153212,1
20160330154021,0
20160330155322,0
20160330160536,0
20160330163303,1
20160330164052,0
20160330171146,1
20160330172644,0
20160330181845,1
20160330182546,1
20160330183150,1
20160330185704,1
20160330191230,1
20160330192119,0
20160330211746,1
20160330214701,0
20160330221420,1
20160330223430,0
20160331002031,1
20160331002627,1
20160331020745,1
20160331041604,1
20160331055841,0
20160331061326,1
20160331071220,0
20160331073702,0
20160331081711,1
20160331092040,1
20160331095556,1
20160331095648,1
20160331102445,1
20160331103641,1
20160331110917,1
20160331112342,1
20160331123422,1
20160331125557,1
20160331130536,1
20160331132221,1
20160331133254,1
20160331135324,1
20160331142218,1
20160331160025,1
20160331161952,0
20160331164246,1
20160331165410,0
20160331193211,1
20160331210906,0
20160331223113,0
20160331234133,1
20160401000135,1
20160401013519,1
20160401063132,0
20160401075406,1
20160401103711,1
20160401114658,0
20160401124625,1
20160401143824,1
20160401143931,1
20160401145446,0
20160401155028,1
20160401160251,0
20160401160408,0
20160401170532,1
20160401181323,1
20160401190818,0
20160401214306,1
20160401220818,1
20160402014726,0
20160402025958,0
20160402042030,1
20160402043353,1
20160402070621,1
20160402073044,1
20160402075123,0
20160402080336,1
20160402090250,1
20160402094736,1
20160402095215,0
20160402113354,1
20160402114540,1
20160402120124,1
20160402120250,0
20160402145716,1
20160402153451,0
20160402164623,1
20160402171014,1
20160402171630,1
20160402190716,1
20160402194849,0
20160402200043,1
20160402200256,0
20160402215036,0
20160402220641,0
20160402231853,0
20160402234033,1
20160402234729,1
20160403025134,1
20160403075141,0
20160403081814,0
20160403083857,1
20160403103951,1
20160403110200,1
20160403112107,1
20160403120637,1
20160403145555,0
20160403150509,1
20160403150856,1
20160403190222,0
20160403193815,0
20160403195141,0
20160403205318,1
20160403211721,1
20160403221209,1
20160403230642,1
20160404005744,0
20160404052149,0
20160404053124,0
20160404053139,1
20160404053342,1
20160404054855,1
20160404055458,1
20160404061038,1
20160404063636,0
20160404081616,1
20160404081617,1
20160404081810,1
20160404081916,0
20160404081934,1
20160404084437,1
20160404084515,1
20160404085325,0
20160404091549,1
20160404091855,1
20160404091902,0
20160404092548,0
20160404094920,0
20160404095750,1
20160404101430,0
20160404111831,1
20160404123010,1
20160404124551,1
20160404133422,0
20160404134716,1
20160404134951,1
20160404142141,1
20160404152349,0
20160404160738,1
20160404164305,1
20160404170244,1
20160404172031,0
20160404172735,1
20160404174259,1
20160404175059,1
20160404175502,1
20160404181405,1
20160404181656,1
20160404185805,1
20160404193007,1
20160404195939,0
20160404200401,0
20160404202750,1
20160404203544,1
20160404231231,1
20160404232003,0
20160405002041,1
20160405003412,1
20160405013441,0
20160405023822,1
20160405061642,1
20160405072600,1
20160405072607,0
20160405080531,0
20160405084328,0
20160405091357,1
20160405095423,1
20160405104628,0
20160405111513,1
20160405112628,0
20160405112832,1
20160405122604,0
20160405130045,0
20160405133154,1
20160405134145,1
20160405135305,1
20160405141155,1
20160405145004,1
20160405145618,1
20160405150109,1
20160405151455,0
20160405155154,1
20160405155505,1
20160405161438,1
20160405162852,1
20160405164052,1
20160405170948,1
20160405180027,1
20160405181101,1
20160405181146,1
20160405181633,1
20160405183511,0
20160405193729,1
20160405200948,1
20160405204006,0
20160405204025,1
20160405204724,1
20160405210218,1
20160405211804,1
20160405212434,1
20160405213322,1
20160405214557,1
20160405224636,1
20160406002650,1
20160406040902,1
20160406055241,1
20160406060141,1
20160406081903,1
20160406093314,1
20160406093722,1
20160406100201,1
20160406101243,1
20160406101741,1
20160406104401,1
20160406120202,1
20160406120258,0
20160406123758,1
20160406124346,0
20160406131230,1
20160406131317,1
20160406133418,1
20160406133739,1
20160406141103,1
20160406143840,1
20160406150121,1
20160406153602,1
20160406155149,1
20160406160607,1
20160406164526,1
20160406175415,1
20160406200939,1
20160406201547,1
20160406202005,1
20160407045215,1
20160407045542,1
20160407045924,1
20160407061118,1
20160407062238,1
20160407070356,1
20160407080635,1
20160407080712,1
20160407081032,0
20160407090302,0
20160407092438,1
20160407094410,1
20160407095720,0
20160407095803,1
20160407102949,1
20160407105026,0
20160407110225,1
20160407111304,1
20160407112510,1
20160407113732,1
20160407115015,1
20160407115152,1
20160407122347,1
20160407122819,1
20160407122846,1
20160407124812,1
20160407125427,1
20160407125601,1
20160407144637,1
20160407160857,1
20160407162716,0
20160407164622,1
20160407171720,1
20160407172045,1
20160407174636,1
20160407183405,1
20160407185505,1
20160407192536,1
20160407193924,0
20160407200646,1
20160407202947,1
20160407203540,1
20160407203714,0
20160407204625,1
20160407212840,1
20160407220549,0
20160408000025,1
20160408030447,0
20160408035236,1
20160408043704,1
20160408043805,1
20160408050927,1
20160408060541,1
20160408064605,0
20160408065429,0
20160408071135,0
20160408074403,1
20160408075136,0
20160408082953,1
20160408083729,0
20160408084538,1
20160408085311,1
20160408090439,1
20160408092441,1
20160408092455,1
20160408095113,1
20160408095155,1
20160408095308,1
20160408095801,0
20160408100653,1
20160408100954,1
20160408101314,1
20160408102053,0
20160408102431,0
20160408103457,1
20160408104021,1
20160408105614,1
20160408110031,0
20160408111606,1
20160408112207,1
20160408115153,1
20160408115520,1
20160408123450,0
20160408124907,1
20160408125444,0
20160408125918,1
20160408130453,0
20160408135412,0
20160408141715,0
20160408142959,1
20160408143857,0
20160408144149,1
20160408164313,1
20160408171704,1
20160408173825,1
20160408174143,1
20160408175606,0
20160408181301,1
20160408181644,1
20160408182022,1
20160408183053,1
20160408184626,1
20160408193448,1
20160408193452,1
20160408202149,1
20160408205616,0
20160408214538,0
20160408220021,1
20160408220211,1
20160408221104,1
20160408221109,1
20160408221321,1
20160408222242,0
20160408224202,1
20160408233055,0
20160409013249,1
20160409014712,1
20160409020335,0
20160409051348,1
20160409062152,0
20160409065934,1
20160409074020,1
20160409074227,1
20160409082823,1
20160409092427,1
20160409092551,1
20160409093146,1
20160409095432,1
20160409101813,1
20160409101953,1
20160409104427,1
20160409120732,1
20160409130205,1
20160409134721,1
20160409140254,1
20160409161159,1
20160409193440,1
20160409193928,1
20160409211639,1
20160409211815,1
20160409213958,1
20160409215540,0
20160409222256,1
20160410003450,0
20160410024901,0
20160410033304,0
20160410043552,1
20160410073041,1
20160410081437,1
20160410084608,1
20160410092256,0
20160410094858,1
20160410103332,1
20160410105337,1
20160410110526,1
20160410134027,1
20160410140905,1
20160410143146,1
20160410143949,1
20160410145428,1
20160410154410,1
20160410154828,0
20160410161447,1
20160410161517,1
20160410165154,0
20160410170041,1
20160410171705,1
20160410171735,1
20160410172345,1
20160410173400,1
20160410173732,1
20160410174048,0
20160410174752,0
20160410175729,1
20160410180712,1
20160410181132,1
20160410182551,0
20160410183935,0
20160410190102,0
20160410190319,1
20160410190721,1
20160410193256,1
20160410193651,1
20160410194457,1
20160410204600,1
20160410213406,1
20160410213642,1
20160410223611,1
20160410223954,1
20160410225044,1
20160410225326,1
20160410230530,1
20160410230645,0
20160410234929,1
20160411004429,0
20160411042038,1
20160411042210,1
20160411044242,0
20160411054549,1
20160411063010,1
20160411065340,1
20160411072725,1
20160411072742,0
20160411072919,1
20160411074414,1
20160411075140,0
20160411075638,1
20160411075858,1
20160411080235,0
20160411081656,1
20160411081959,0
20160411090435,1
20160411091115,1
20160411100449,1
20160411102741,1
20160411105654,0
20160411110551,0
20160411112042,1
20160411114005,1
20160411120727,1
20160411122148,1
20160411122414,1
20160411123851,1
20160411125405,0
20160411125930,1
20160411132458,1
20160411134430,1
20160411140322,1
20160411140747,1
20160411143252,0
20160411143433,1
20160411144917,1
20160411151209,1
20160411151436,1
20160411152525,0
20160411161808,1
20160411163632,1
20160411164537,0
20160411173137,1
20160411174621,1
20160411180832,1
20160411181234,0
20160411182702,1
20160411183703,1
20160411190859,1
20160411191201,1
20160411202526,1
20160411204049,0
20160411204422,1
20160411210215,1
20160411212924,1
20160411214658,0
20160411223005,1
20160411232732,0
20160412014744,0
20160412033357,1
20160412035714,0
20160412035824,1
20160412041418,1
20160412043050,1
20160412043813,1
20160412053408,1
20160412053632,1
20160412062235,0
20160412064209,1
20160412070333,1
20160412070853,0
20160412071039,1
20160412071110,0
20160412075218,1
20160412075335,0
20160412080110,1
20160412081702,1
20160412090521,1
20160412093332,1
20160412094014,1
20160412095721,1
20160412101551,1
20160412101935,1
20160412103606,1
20160412103858,1
20160412104912,0
20160412105452,1
20160412110625,1
20160412110929,0
20160412113745,1
20160412113801,1
20160412114654,1
20160412114709,1
20160412114950,1
20160412125156,1
20160412125157,1
20160412125200,0
20160412130438,1
20160412133742,1
20160412140455,1
20160412141825,1
20160412142645,1
20160412151631,1
20160412152402,1
20160412152454,1
20160412153416,1
20160412153703,0
20160412154035,1
20160412154220,1
20160412155523,1
20160412155733,1
20160412161647,1
20160412164536,1
20160412171452,1
20160412171804,0
20160412180639,1
20160412180912,1
20160412183430,1
20160412191214,0
20160412191417,1
20160412191515,0
20160412192332,1
20160412193212,1
20160412200805,1
20160412201138,1
20160412201537,1
20160412202858,1
20160412203400,1
20160412212910,1
20160412220244,1
20160413030211,1
20160413032115,1
20160413042434,1
20160413054017,1
20160413054031,1
20160413061702,0
20160413062216,1
20160413064647,1
20160413073714,0
20160413073903,1
20160413075900,1
20160413080941,1
20160413085011,1
20160413090924,1
20160413094340,1
20160413095034,1
20160413101023,1
20160413103601,1
20160413105251,1
20160413105430,0
20160413113856,0
20160413114925,1
20160413115555,1
20160413120446,0
20160413123836,1
20160413124247,1
20160413131320,1
20160413141242,1
20160413144541,1
20160413145057,1
20160413152813,1
20160413153043,0
20160413155608,1
20160413160223,1
20160413161301,0
20160413163930,1
20160413164618,0
20160413171445,1
20160413171447,1
20160413171448,0
20160413171528,0
20160413173626,0
20160413180755,1
20160413180842,1
20160413180938,1
20160413182342,1
20160413185736,0
20160413185951,1
20160413191404,1
20160413195324,1
20160413200407,1
20160413202911,1
20160413210435,1
20160413210649,0
20160413211159,1
20160413214556,1
20160413223342,1
20160413224503,0
20160414040746,1
20160414050918,0
20160414051158,1
20160414053333,1
20160414062126,1
20160414062235,1
20160414065820,1
20160414071727,1
20160414073659,1
20160414075425,1
20160414080839,0
20160414092310,1
20160414092336,1
20160414095059,1
20160414095235,0
20160414095625,1
20160414100842,0
20160414101720,1
20160414102958,1
20160414111029,1
20160414112537,1
20160414112611,1
20160414113058,0
20160414113131,0
20160414114926,1
20160414120337,1
20160414121804,0
20160414124104,1
20160414124411,1
20160414130648,1
20160414131335,1
20160414132028,1
20160414135104,1
20160414135530,1
20160414145220,0
20160414153515,1
20160414161723,0
20160414171712,0
20160414173024,0
20160414180231,0
20160414180745,0
20160414181645,1
20160414181712,1
20160414182712,1
20160414184734,0
20160414192627,1
20160414193603,1
20160414202604,0
20160414211956,1
20160414212147,1
20160414213642,1
20160414223004,1
20160414224253,0
20160414231837,1
20160415021740,0
20160415022727,0
20160415024145,1
20160415060351,1
20160415064752,1
20160415080435,0
20160415091117,1
20160415092004,0
20160415093128,1
20160415101100,1
20160415102448,1
20160415111742,1
20160415113423,1
20160415120606,0
20160415122332,1
20160415122351,1
20160415125112,1
20160415125148,1
20160415132646,1
20160415132814,1
20160415133506,1
20160415135016,1
20160415144733,1
20160415145708,1
20160415154219,1
20160415155407,1
20160415172732,1
20160415175452,1
20160415192439,1
20160415192802,1
20160415204355,0
20160415205709,0
20160415234550,0
20160416041001,0
20160416062813,1
20160416094815,1
20160416100624,1
20160416104352,1
20160416124839,0
20160416141532,1
20160416144750,1
20160416163619,0
20160416165132,1
20160416165143,1
20160416174622,1
20160416175559,0
20160416180401,0
20160416182458,1
20160416182521,1
20160416183237,0
20160416185318,1
20160416204351,1
20160416205413,1
